customer_id,first_name,last_name,country,city,email,signup_date,loyalty_status,age
CUST_2042,Leon,Meyer,Germany,Stuttgart,leon.meyer@yahoo.com,8/24/2024,,41
CUST_2043,Julia,Bakker,Netherlands,Eindhoven,julia.bakker@yahoo.com,3/10/2025,Gold,31
CUST_2044,Chloé,Janssens,Luxembourg,Esch-sur-Alzette,chloé.janssens@hotmail.com,1/12/2021,Gold,35
CUST_2045,Lars,Maes,Belgium,Brussels,lars.maes@gmail.com,7/27/2024,Platinum,37
CUST_2046,Noah,Maes,Belgium,Ghent,noah.maes@hotmail.com,4/6/2023,,58
CUST_2047,Emma,Bakker,Netherlands,Rotterdam,emma.bakker@gmail.com,7/29/2021,,56
CUST_2048,Mia,Weber,Germany,Cologne,mia.weber@icloud.com,10/1/2024,Gold,36
CUST_2049,Noah,Peeters,Belgium,Brussels,noah.peeters@icloud.com,10/25/2022,Gold,26
CUST_2050,Jules,Mertens,Luxembourg,Esch-sur-Alzette,jules.mertens@yahoo.com,3/17/2023,None,47
CUST_2051,Arthur,Lefebvre,France,Nice,arthur.lefebvre@yahoo.com,12/7/2021,Gold,40
CUST_2052,Sophia,Fischer,Germany,Stuttgart,sophia.fischer@yahoo.com,12/15/2022,None,46
CUST_2053,Jules,Bernard,France,Nice,jules.bernard@icloud.com,2/6/2023,Silver,70
CUST_2054,Anna,de Vries,Netherlands,Eindhoven,,1/26/2023,Silver,55
CUST_2055,Louis,Janssens,Luxembourg,Esch-sur-Alzette,louis.janssens@hotmail.com,7/16/2022,Silver,59
CUST_2056,Sophia,Fischer,Germany,Munich,sophia.fischer@hotmail.com,8/1/2021,,24
CUST_2057,Liam,Jansen,Netherlands,Amsterdam,LIAM.JANSEN@HOTMAIL.COM,12/26/2024,,29
CUST_2058,Louise,Michel,France,Nice,louise.michel@gmail.com,12/23/2024,Platinum,60
CUST_2059,Sofie,Laurent,Luxembourg,Esch-sur-Alzette,sofie.laurent@hotmail.com,8/17/2025,Platinum,32
CUST_2060,Lucas,Jacobs,Belgium,Brussels,lucas.jacobs@yahoo.com,7/25/2024,Platinum,23
CUST_2061,Alice,Martin,France,Marseille,alice.martin@hotmail.com,8/7/2023,Gold,28
CUST_2062,Lucas,Maes,Belgium,Leuven,lucas.maes@gmail.com,2/7/2023,Gold,69
CUST_2063,Louise,Michel,France,Lille,louise.michel@outlook.com,7/26/2022,None,43
CUST_2064,Sophie,de Vries,Netherlands,Rotterdam,sophie.devries@outlook.com,7/9/2021,Platinum,60
CUST_2065,Chloé,Lefebvre,France,Lille,chloé.lefebvreoutlook.com,1/7/2024,None,67
CUST_2066,Arthur,Bernard,France,Marseille,arthur.bernard@icloud.com,11/18/2023,Gold,39
CUST_2067,Leon,Müller,Germany,Berlin,leon.müller@icloud.com,4/16/2024,None,59
CUST_2068,Emma,De Smet,Luxembourg,Luxembourg City,EMMA.DESMET@YAHOO.COM,11/17/2022,Gold,29
CUST_2069,Arthur,Bernard,France,Toulouse,ARTHUR.BERNARD@ICLOUD.COM,7/24/2023,None,67
CUST_2070,Sophia,Wagner,Germany,Munich,sophia.wagner@yahoo.com,4/2/2023,,37
CUST_2071,Louise,Jacobs,Belgium,Ghent,LOUISE.JACOBS@ICLOUD.COM,9/8/2022,,67
CUST_2072,Liam,Jansen,Netherlands,Utrecht,liam.jansen@gmail.com,6/30/2025,Gold,48
CUST_2073,Ben,Meyer,Germany,Munich,ben.meyer@outlook.com,4/29/2022,Silver,50
CUST_2074,Liam,Visser,Netherlands,Eindhoven,,2/1/2024,Gold,67
CUST_2075,Finn,Wagner,Germany,Frankfurt,FINN.WAGNER@OUTLOOK.COM,4/12/2025,Platinum,48
CUST_2076,Jules,Simon,France,Toulouse,jules.simonicloud.com,4/16/2024,,
CUST_2077,Sophie,de Vries,Netherlands,Utrecht,SOPHIE.DEVRIES@YAHOO.COM,3/27/2023,Gold,64
CUST_2078,Anna,Jansen,Netherlands,Amsterdam,ANNA.JANSEN@OUTLOOK.COM,1/4/2022,Platinum,41
CUST_2079,Sophia,Müller,Germany,Hamburg,sophia.müller@hotmail.com,8/6/2021,Platinum,28
CUST_2080,Louise,Mertens,Belgium,Brussels,louise.mertens@outlook.com,7/21/2023,None,
CUST_2081,Ben,Schneider,Germany,Frankfurt,BEN.SCHNEIDER@YAHOO.COM,7/12/2023,Platinum,53
CUST_2082,Louise,Peeters,Luxembourg,Luxembourg City,louise.peeters@hotmail.com,11/4/2021,,
CUST_2083,Louise,Simon,France,Nice,louise.simon@hotmail.com,,Platinum,52
CUST_2084,Thomas,Maes,Belgium,Bruges,thomas.maes@yahoo.com,,Platinum,41
CUST_2085,Ben,Fischer,Germany,Hamburg,ben.fischer@yahoo.com,3/16/2021,Gold,48
CUST_2086,Emma,Bakker,Netherlands,Amsterdam,emma.bakker@outlook.com,7/17/2022,,52
CUST_2087,Anna,de Jong,Netherlands,Amsterdam,ANNA.DEJONG@YAHOO.COM,7/30/2024,None,29
CUST_2088,Lucas,De Smet,Luxembourg,Esch-sur-Alzette,lucas.desmet@hotmail.com,1/17/2025,None,28
CUST_2089,Noah,Willems,Belgium,Ghent,noah.willems@yahoo.com,11/22/2024,,46
CUST_2090,Hannah,Wagner,Germany,Frankfurt,hannah.wagner@yahoo.com,10/7/2024,Gold,48
CUST_2091,Arthur,Martin,France,Toulouse,,7/1/2022,Platinum,63
CUST_2092,Noah,Peeters,Belgium,Brussels,noah.peeters@yahoo.com,6/1/2024,None,60
CUST_2093,Gabriel,Bernard,Luxembourg,Esch-sur-Alzette,GABRIEL.BERNARD@HOTMAIL.COM,12/11/2022,None,32
CUST_2094,Hannah,Weber,Germany,Stuttgart,hannah.weber@outlook.com,,None,28
CUST_2095,Louise,Peeters,Luxembourg,Luxembourg City,louise.peeters@icloud.com,10/13/2024,,32
CUST_2096,Thomas,Dubois,Luxembourg,Esch-sur-Alzette,thomas.dubois@icloud.com,,None,58
CUST_2097,Lucas,Bakker,Netherlands,Rotterdam,lucas.bakker@hotmail.com,3/24/2022,,30
CUST_2098,Gabriel,Lefebvre,France,Lyon,gabriel.lefebvre@hotmail.com,5/12/2024,Silver,46
CUST_2099,Jules,Bernard,France,Toulouse,jules.bernard@hotmail.com,11/18/2021,None,34
CUST_2100,Louis,Simon,France,Marseille,louis.simon@hotmail.com,4/3/2024,None,49
CUST_2101,Daan,Bakker,Netherlands,Rotterdam,daan.bakker@outlook.com,3/14/2024,Platinum,24
CUST_2102,Lars,Maes,Luxembourg,Esch-sur-Alzette,LARS.MAES@GMAIL.COM,6/6/2025,,58
CUST_2103,Liam,van den Berg,Netherlands,Utrecht,liam.vandenberg@outlook.com,10/23/2022,Silver,27
CUST_2104,Anna,van den Berg,Netherlands,Rotterdam,anna.vandenberg@icloud.com,8/3/2023,,30
CUST_2105,Gabriel,Bernard,France,Toulouse,,12/1/2023,Silver,47
CUST_2106,Leon,Meyer,Germany,Cologne,leon.meyer@gmail.com,1/3/2025,None,
CUST_2107,Marie,Mertens,Belgium,Bruges,marie.mertens@gmail.com,8/23/2024,Silver,30
CUST_2108,Noah,Bakker,Netherlands,Amsterdam,noah.bakker@outlook.com,5/13/2022,Platinum,36
CUST_2109,Thomas,De Smet,Belgium,Liège,thomas.desmet@gmail.com,3/31/2025,None,41
CUST_2110,Chloé,Michel,France,Marseille,CHLOÉ.MICHEL@ICLOUD.COM,12/5/2023,Platinum,37
CUST_2111,Louise,Simon,Luxembourg,Esch-sur-Alzette,louise.simon@yahoo.com,9/1/2023,Platinum,66
CUST_2112,Liam,Jansen,Netherlands,Eindhoven,liam.jansen@yahoo.com,10/9/2025,Gold,42
CUST_2113,Sofie,Willems,Luxembourg,Esch-sur-Alzette,sofie.willems@icloud.com,6/20/2024,Gold,45
CUST_2114,Gabriel,Bernard,Luxembourg,Esch-sur-Alzette,gabriel.bernard@hotmail.com,12/12/2023,None,53
CUST_2115,Emma,Maes,Belgium,Antwerp,emma.maes@yahoo.com,2/1/2025,Gold,64
CUST_2116,Chloé,Laurent,France,Nice,chloé.laurent@gmail.com,12/10/2023,Gold,70
CUST_2117,Louis,Laurent,France,Lille,louis.laurent@gmail.com,1/1/2024,Silver,57
CUST_2118,Lars,Willems,Belgium,Leuven,lars.willems@outlook.com,8/25/2024,None,37
CUST_2119,Daan,Bakker,Netherlands,Utrecht,daan.bakker@icloud.com,5/11/2021,,31
CUST_2120,Louis,Bernard,France,Lyon,louis.bernard@outlook.com,1/5/2024,Platinum,26
CUST_2121,Noah,Jacobs,Belgium,Brussels,noah.jacobs@hotmail.com,3/17/2022,,42
CUST_2122,Louise,Mertens,Belgium,Brussels,louise.mertens@hotmail.com,6/12/2024,Platinum,23
CUST_2123,Leon,Fischer,Germany,Stuttgart,leon.fischer@outlook.com,8/14/2024,Gold,57
CUST_2124,Arthur,Michel,France,Nice,arthur.michel@icloud.com,1/9/2022,,43
CUST_2125,Sophia,Schmidt,Germany,Munich,sophia.schmidt@gmail.com,11/1/2025,,63
CUST_2126,Sophie,de Jong,Netherlands,Rotterdam,sophie.dejong@outlook.com,8/25/2023,,42
CUST_2127,Liam,de Vries,Netherlands,Rotterdam,liam.devries@outlook.com,6/3/2024,,43
CUST_2128,Finn,Wagner,Germany,Stuttgart,finn.wagner@yahoo.com,9/5/2025,Platinum,32
CUST_2129,Alice,Lefebvre,France,Lille,alice.lefebvre@yahoo.com,5/5/2023,None,
CUST_2130,Louise,Maes,Belgium,Liège,louise.maes@outlook.com,,Platinum,36
CUST_2131,Alice,Martin,France,Marseille,alice.martin@hotmail.com,2/13/2022,,62
CUST_2132,Leon,Müller,Germany,Berlin,leon.müller@outlook.com,4/29/2024,None,25
CUST_2133,Hannah,Schneider,Germany,Cologne,HANNAH.SCHNEIDER@ICLOUD.COM,7/20/2022,Platinum,51
CUST_2134,Lars,Peeters,Belgium,Liège,lars.peeters@gmail.com,11/7/2021,Platinum,60
CUST_2135,Louise,Bernard,Luxembourg,Luxembourg City,louise.bernard@hotmail.com,6/18/2022,Silver,41
CUST_2136,Emma,Visser,Netherlands,Utrecht,emma.visser@yahoo.com,1/13/2022,None,37
CUST_2137,Alice,Bernard,France,Lille,alice.bernard@yahoo.com,,None,49
CUST_2138,Sophia,Wagner,Germany,Berlin,sophia.wagnericloud.com,3/4/2024,,25
CUST_2139,Chloé,Dubois,France,Nice,chloé.dubois@yahoo.com,2/18/2024,Gold,57
CUST_2140,Lucas,Dubois,Luxembourg,Esch-sur-Alzette,lucas.dubois@icloud.com,11/1/2024,None,40
CUST_2141,Paul,Meyer,Germany,Hamburg,paul.meyer@gmail.com,5/19/2025,Silver,50
CUST_2142,Leon,Müller,Germany,Cologne,,6/15/2022,Platinum,60
CUST_2143,Jules,Laurent,Luxembourg,Luxembourg City,jules.laurent@icloud.com,3/27/2024,Gold,32
CUST_2144,Gabriel,Martin,France,Paris,gabriel.martin@icloud.com,1/12/2024,Platinum,27
CUST_2145,Louise,Michel,France,Lyon,louise.michel@outlook.com,3/21/2022,Gold,24
CUST_2146,Emma,Wagner,Germany,Frankfurt,emma.wagner@gmail.com,2/19/2023,None,51
CUST_2147,Sophie,van den Berg,Netherlands,Eindhoven,sophie.vandenberg@gmail.com,1/23/2025,Gold,33
CUST_2148,Lars,De Smet,Belgium,Leuven,lars.desmet@yahoo.com,7/5/2021,None,46
CUST_2149,Emma,Laurent,France,Paris,emma.laurent@gmail.com,7/24/2021,Silver,42
CUST_2150,Leon,Schmidt,Germany,Stuttgart,leon.schmidt@gmail.com,2/2/2021,Platinum,40
CUST_2151,Lucas,Mertens,Belgium,Antwerp,LUCAS.MERTENS@OUTLOOK.COM,11/24/2024,Silver,25
CUST_2152,Louise,Lefebvre,Luxembourg,Esch-sur-Alzette,louise.lefebvre@yahoo.com,12/24/2021,Gold,32
CUST_2153,Emma,Lefebvre,France,Lyon,emma.lefebvre@gmail.com,9/20/2025,Silver,43
CUST_2154,Thomas,Janssens,Belgium,Bruges,THOMAS.JANSSENS@GMAIL.COM,1/10/2024,,61
CUST_2155,Liam,de Jong,Netherlands,Amsterdam,LIAM.DEJONG@YAHOO.COM,8/19/2021,None,52
CUST_2156,Jules,Maes,Luxembourg,Luxembourg City,jules.maes@yahoo.com,10/24/2022,,46
CUST_2157,Lars,Jacobs,Belgium,Liège,lars.jacobs@icloud.com,10/20/2021,Silver,28
CUST_2158,Leon,Weber,Germany,Berlin,leon.weber@outlook.com,11/5/2022,,52
CUST_2159,Louis,Michel,Luxembourg,Luxembourg City,louis.michel@yahoo.com,10/9/2025,Silver,47
CUST_2160,Liam,de Jong,Netherlands,Rotterdam,liam.dejong@gmail.com,1/24/2021,Platinum,53
CUST_2161,Lucas,van den Berg,Netherlands,Rotterdam,lucas.vandenberg@hotmail.com,7/27/2022,Platinum,55
CUST_2162,Gabriel,Dubois,France,Marseille,gabriel.dubois@hotmail.com,10/20/2025,Platinum,56
CUST_2163,Thomas,Jacobs,Belgium,Liège,THOMAS.JACOBS@GMAIL.COM,7/26/2023,,30
CUST_2164,Gabriel,Lefebvre,France,Marseille,gabriel.lefebvre@yahoo.com,10/31/2023,Gold,55
CUST_2165,Sophie,de Jong,Netherlands,Rotterdam,sophie.dejong@yahoo.com,12/23/2023,Platinum,57
CUST_2166,Lars,Simon,Luxembourg,Luxembourg City,lars.simon@yahoo.com,10/26/2025,Gold,68
CUST_2167,Alice,Lefebvre,Luxembourg,Luxembourg City,alice.lefebvreyahoo.com,3/10/2023,None,49
CUST_2168,Mia,Schmidt,Germany,Stuttgart,,10/1/2022,,69
CUST_2169,Lucas,Janssens,Luxembourg,Esch-sur-Alzette,lucas.janssens@outlook.com,7/11/2025,None,38
CUST_2170,Lucas,van den Berg,Netherlands,Eindhoven,lucas.vandenberg@outlook.com,7/20/2022,Silver,48
CUST_2171,Marie,Jacobs,Luxembourg,Esch-sur-Alzette,marie.jacobs@outlook.com,,,42
CUST_2172,Lars,Peeters,Belgium,Liège,LARS.PEETERS@HOTMAIL.COM,7/20/2023,Platinum,69
CUST_2173,Louis,Laurent,France,Marseille,louis.laurent@gmail.com,12/24/2024,Platinum,54
CUST_2174,Emma,de Jong,Netherlands,Eindhoven,emma.dejong@icloud.com,10/10/2023,None,50
CUST_2175,Emma,Mertens,Belgium,Ghent,emma.mertens@yahoo.com,9/27/2024,Silver,45
CUST_2176,Emma,De Smet,Belgium,Bruges,emma.desmet@outlook.com,6/29/2022,None,68
CUST_2177,Arthur,Dubois,Luxembourg,Esch-sur-Alzette,arthur.dubois@gmail.com,7/21/2021,Gold,30
CUST_2178,Jules,Lefebvre,France,Toulouse,jules.lefebvre@gmail.com,3/20/2024,None,25
CUST_2179,Ben,Schmidt,Germany,Cologne,,4/25/2023,None,69
CUST_2180,Alice,Lefebvre,France,Lille,alice.lefebvre@yahoo.com,5/25/2025,Platinum,52
CUST_2181,Sophie,Bakker,Netherlands,Eindhoven,sophie.bakker@yahoo.com,12/19/2021,Platinum,28
CUST_2182,Louise,Dubois,France,Marseille,LOUISE.DUBOIS@GMAIL.COM,6/27/2024,None,34
CUST_2183,Noah,Visser,Netherlands,The Hague,noah.visser@yahoo.com,11/23/2021,Silver,43
CUST_2184,Noah,Willems,Belgium,Ghent,noah.willems@icloud.com,1/8/2024,Silver,62
CUST_2185,Emma,de Jong,Netherlands,Eindhoven,EMMA.DEJONG@HOTMAIL.COM,12/26/2022,Silver,47
CUST_2186,Emma,Dubois,France,Lyon,emma.dubois@hotmail.com,7/15/2022,Gold,
CUST_2187,Sophie,Jansen,Netherlands,The Hague,sophie.jansen@outlook.com,10/23/2025,None,51
CUST_2188,Louise,Mertens,Luxembourg,Luxembourg City,louise.mertens@icloud.com,3/4/2023,Platinum,68
CUST_2189,Jules,Dubois,France,Marseille,jules.dubois@outlook.com,10/3/2021,Gold,67
CUST_2190,Marie,Peeters,Luxembourg,Esch-sur-Alzette,marie.peeters@icloud.com,1/14/2025,,67
CUST_2191,Anna,de Vries,Netherlands,Eindhoven,anna.devries@gmail.com,5/13/2021,Silver,33
CUST_2192,Jules,Bernard,Luxembourg,Luxembourg City,jules.bernard@yahoo.com,12/27/2022,Platinum,69
CUST_2193,Louis,Simon,Luxembourg,Luxembourg City,louis.simon@icloud.com,3/23/2023,Platinum,51
CUST_2194,Emma,De Smet,Luxembourg,Luxembourg City,emma.desmet@icloud.com,4/19/2025,,66
CUST_2195,Louis,Simon,France,Paris,louis.simon@yahoo.com,5/11/2021,Gold,69
CUST_2196,Sophie,Bakker,Netherlands,Rotterdam,,11/11/2022,,48
CUST_2197,Finn,Fischer,Germany,Stuttgart,finn.fischer@hotmail.com,12/29/2022,Platinum,50
CUST_2198,Emma,Schmidt,Germany,Hamburg,emma.schmidt@hotmail.com,6/17/2021,,29
CUST_2199,Louis,Simon,France,Paris,louis.simonicloud.com,12/20/2023,Platinum,
CUST_2200,Leon,Müller,Germany,Cologne,LEON.MÜLLER@ICLOUD.COM,7/27/2024,,34
CUST_2201,Julia,van den Berg,Netherlands,Rotterdam,julia.vandenberg@gmail.com,7/5/2024,Gold,49
CUST_2202,Arthur,Bernard,France,Paris,arthur.bernard@hotmail.com,11/15/2022,Silver,38
CUST_2203,Lucas,Peeters,Luxembourg,Luxembourg City,lucas.peeters@yahoo.com,8/14/2024,Platinum,48
CUST_2204,Daan,de Jong,Netherlands,Rotterdam,daan.dejong@icloud.com,6/3/2021,Gold,43
CUST_2205,Jules,Simon,France,Nice,JULES.SIMONHOTMAIL.COM,11/13/2021,Silver,23
CUST_2206,Emma,De Smet,Belgium,Bruges,emma.desmet@outlook.com,6/29/2022,None,68
CUST_2207,Liam,Jansen,Netherlands,Eindhoven,LIAM.JANSEN@GMAIL.COM,1/4/2022,,48
CUST_2208,Thomas,De Smet,Luxembourg,Luxembourg City,thomas.desmet@gmail.com,4/30/2024,,62
CUST_2209,Sofie,Simon,Luxembourg,Esch-sur-Alzette,sofie.simon@gmail.com,9/14/2023,,49
CUST_2210,Louise,De Smet,Belgium,Brussels,LOUISE.DESMET@HOTMAIL.COM,9/6/2021,Silver,51
CUST_2211,Sofie,De Smet,Belgium,Brussels,SOFIE.DESMET@HOTMAIL.COM,12/8/2024,Silver,67
CUST_2212,Noah,van den Berg,Netherlands,Amsterdam,noah.vandenberg@icloud.com,2/26/2022,None,54
CUST_2213,Noah,Jacobs,Belgium,Brussels,noah.jacobs@icloud.com,3/30/2022,None,63
CUST_2214,Louis,Janssens,Luxembourg,Luxembourg City,louis.janssens@yahoo.com,1/13/2021,,32
CUST_2215,Daan,Bakker,Netherlands,Rotterdam,daan.bakker@outlook.com,3/14/2024,Platinum,24
CUST_2216,Mia,Fischer,Germany,Berlin,mia.fischer@icloud.com,8/7/2023,Silver,30
CUST_2217,Daan,Visser,Netherlands,Utrecht,daan.visser@yahoo.com,5/18/2024,Platinum,48
CUST_2218,Louis,Martin,France,Nice,louis.martin@gmail.com,4/10/2024,Platinum,
CUST_2219,Marie,Dubois,Luxembourg,Esch-sur-Alzette,marie.dubois@yahoo.com,,Silver,52
CUST_2220,Alice,Dubois,France,Marseille,alice.dubois@gmail.com,5/2/2022,Silver,58
